FacturaID,ProductoID,PrecioUnitario,Cantidad,Descuento,ProductoID.1,ProductoNombre,ProveedorID,CategoriaID,CantidadPorUnidad,PrecioUnitario.1,UnidadesStock,UnidadesPedidas,NivelReorden,Discontinuado,Cantidad_z,PrecioUnitario_z,Descuento_z
10516,42,14.0,20,0.0,42,Singaporean Hokkien Fried Mee,20,5,32 - 1 kg pkgs.,14.0,26,0,0,0,-0.20049777172403102,-0.40973562237454825,-0.673216465940181
10571,42,14.0,28,0.15000001,42,Singaporean Hokkien Fried Mee,20,5,32 - 1 kg pkgs.,14.0,26,0,0,0,0.2201644632184411,-0.40973562237454825,1.12467872821285
10588,42,14.0,100,0.2,42,Singaporean Hokkien Fried Mee,20,5,32 - 1 kg pkgs.,14.0,26,0,0,0,4.006124577700691,-0.40973562237454825,1.7239769664509652
10625,42,14.0,5,0.0,42,Singaporean Hokkien Fried Mee,20,5,32 - 1 kg pkgs.,14.0,26,0,0,0,-0.9892394622411662,-0.40973562237454825,-0.673216465940181
10652,42,14.0,20,0.0,42,Singaporean Hokkien Fried Mee,20,5,32 - 1 kg pkgs.,14.0,26,0,0,0,-0.20049777172403102,-0.40973562237454825,-0.673216465940181
10663,42,14.0,30,0.05,42,Singaporean Hokkien Fried Mee,20,5,32 - 1 kg pkgs.,14.0,26,0,0,0,0.32533002195405913,-0.40973562237454825,-0.07391810784239443
10673,42,14.0,6,0.0,42,Singaporean Hokkien Fried Mee,20,5,32 - 1 kg pkgs.,14.0,26,0,0,0,-0.9366566828733572,-0.40973562237454825,-0.673216465940181
10680,42,14.0,40,0.25,42,Singaporean Hokkien Fried Mee,20,5,32 - 1 kg pkgs.,14.0,26,0,0,0,0.8511578156321493,-0.40973562237454825,2.3232753245487516
10746,42,14.0,28,0.0,42,Singaporean Hokkien Fried Mee,20,5,32 - 1 kg pkgs.,14.0,26,0,0,0,0.2201644632184411,-0.40973562237454825,-0.673216465940181
10767,42,14.0,2,0.0,42,Singaporean Hokkien Fried Mee,20,5,32 - 1 kg pkgs.,14.0,26,0,0,0,-1.1469878003445932,-0.40973562237454825,-0.673216465940181
10776,42,14.0,12,0.05,42,Singaporean Hokkien Fried Mee,20,5,32 - 1 kg pkgs.,14.0,26,0,0,0,-0.6211600066665032,-0.40973562237454825,-0.07391810784239443
10777,42,14.0,20,0.2,42,Singaporean Hokkien Fried Mee,20,5,32 - 1 kg pkgs.,14.0,26,0,0,0,-0.20049777172403102,-0.40973562237454825,1.7239769664509652
10845,42,14.0,42,0.1,42,Singaporean Hokkien Fried Mee,20,5,32 - 1 kg pkgs.,14.0,26,0,0,0,0.9563233743677674,-0.40973562237454825,0.5253802502553921
10856,42,14.0,20,0.0,42,Singaporean Hokkien Fried Mee,20,5,32 - 1 kg pkgs.,14.0,26,0,0,0,-0.20049777172403102,-0.40973562237454825,-0.673216465940181
10882,42,14.0,25,0.0,42,Singaporean Hokkien Fried Mee,20,5,32 - 1 kg pkgs.,14.0,26,0,0,0,0.062416125115014064,-0.40973562237454825,-0.673216465940181
10923,42,14.0,10,0.2,42,Singaporean Hokkien Fried Mee,20,5,32 - 1 kg pkgs.,14.0,26,0,0,0,-0.7263255654021212,-0.40973562237454825,1.7239769664509652
10996,42,14.0,40,0.0,42,Singaporean Hokkien Fried Mee,20,5,32 - 1 kg pkgs.,14.0,26,0,0,0,0.8511578156321493,-0.40973562237454825,-0.673216465940181
11002,42,14.0,24,0.15000001,42,Singaporean Hokkien Fried Mee,20,5,32 - 1 kg pkgs.,14.0,26,0,0,0,0.009833345747205048,-0.40973562237454825,1.12467872821285
11007,42,14.0,14,0.0,42,Singaporean Hokkien Fried Mee,20,5,32 - 1 kg pkgs.,14.0,26,0,0,0,-0.5159944479308851,-0.40973562237454825,-0.673216465940181
11013,42,14.0,4,0.0,42,Singaporean Hokkien Fried Mee,20,5,32 - 1 kg pkgs.,14.0,26,0,0,0,-1.0418222416089753,-0.40973562237454825,-0.673216465940181
11035,42,14.0,30,0.0,42,Singaporean Hokkien Fried Mee,20,5,32 - 1 kg pkgs.,14.0,26,0,0,0,0.32533002195405913,-0.40973562237454825,-0.673216465940181
10285,1,14.4,45,0.2,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,1.1140717124711943,-0.39632202951023554,1.7239769664509652
10294,1,14.4,18,0.0,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,-0.30566333045964905,-0.39632202951023554,-0.673216465940181
10317,1,14.4,20,0.0,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,-0.20049777172403102,-0.39632202951023554,-0.673216465940181
10348,1,14.4,15,0.15000001,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,-0.4634116685630761,-0.39632202951023554,1.12467872821285
10354,1,14.4,12,0.0,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,-0.6211600066665032,-0.39632202951023554,-0.673216465940181
10370,1,14.4,15,0.15000001,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,-0.4634116685630761,-0.39632202951023554,1.12467872821285
10406,1,14.4,10,0.0,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,-0.7263255654021212,-0.39632202951023554,-0.673216465940181
10413,1,14.4,24,0.0,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,0.009833345747205048,-0.39632202951023554,-0.673216465940181
10477,1,14.4,15,0.0,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,-0.4634116685630761,-0.39632202951023554,-0.673216465940181
10522,1,18.0,40,0.2,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,0.8511578156321493,-0.275599693731421,1.7239769664509652
10526,1,18.0,8,0.15000001,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,-0.8314911241377392,-0.275599693731421,1.12467872821285
10576,1,18.0,10,0.0,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,-0.7263255654021212,-0.275599693731421,-0.673216465940181
10590,1,18.0,20,0.0,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,-0.20049777172403102,-0.275599693731421,-0.673216465940181
10609,1,18.0,3,0.0,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,-1.0944050209767844,-0.275599693731421,-0.673216465940181
10611,1,18.0,6,0.0,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,-0.9366566828733572,-0.275599693731421,-0.673216465940181
10628,1,18.0,25,0.0,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,0.062416125115014064,-0.275599693731421,-0.673216465940181
10646,1,18.0,15,0.25,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,-0.4634116685630761,-0.275599693731421,2.3232753245487516
10689,1,18.0,35,0.25,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,0.5882439187931042,-0.275599693731421,2.3232753245487516
10691,1,18.0,30,0.0,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,0.32533002195405913,-0.275599693731421,-0.673216465940181
10700,1,18.0,5,0.2,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,-0.9892394622411662,-0.275599693731421,1.7239769664509652
10729,1,18.0,50,0.0,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,1.3769856093102395,-0.275599693731421,-0.673216465940181
10752,1,18.0,8,0.0,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,-0.8314911241377392,-0.275599693731421,-0.673216465940181
10838,1,18.0,4,0.25,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,-1.0418222416089753,-0.275599693731421,2.3232753245487516
10847,1,18.0,80,0.2,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,2.95446899034451,-0.275599693731421,1.7239769664509652
10863,1,18.0,20,0.15000001,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,-0.20049777172403102,-0.275599693731421,1.12467872821285
10869,1,18.0,40,0.0,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,0.8511578156321493,-0.275599693731421,-0.673216465940181
10905,1,18.0,20,0.05,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,-0.20049777172403102,-0.275599693731421,-0.07391810784239443
10911,1,18.0,10,0.0,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,-0.7263255654021212,-0.275599693731421,-0.673216465940181
10918,1,18.0,60,0.25,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,1.9028134029883297,-0.275599693731421,2.3232753245487516
10935,1,18.0,21,0.0,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,-0.147914992356222,-0.275599693731421,-0.673216465940181
11003,1,18.0,4,0.0,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,-1.0418222416089753,-0.275599693731421,-0.673216465940181
11005,1,18.0,2,0.0,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,-1.1469878003445932,-0.275599693731421,-0.673216465940181
11006,1,18.0,8,0.0,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,-0.8314911241377392,-0.275599693731421,-0.673216465940181
11025,1,18.0,10,0.1,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,-0.7263255654021212,-0.275599693731421,0.5253802502553921
11031,1,18.0,45,0.0,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,1.1140717124711943,-0.275599693731421,-0.673216465940181
11035,1,18.0,10,0.0,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,-0.7263255654021212,-0.275599693731421,-0.673216465940181
11047,1,18.0,25,0.25,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,0.062416125115014064,-0.275599693731421,2.3232753245487516
11070,1,18.0,40,0.15000001,1,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,0.8511578156321493,-0.275599693731421,1.12467872821285
10278,44,15.5,16,0.0,44,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,-0.41082888919526706,-0.35943464913337553,-0.673216465940181
10284,44,15.5,21,0.0,44,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,-0.147914992356222,-0.35943464913337553,-0.673216465940181
10291,44,15.5,24,0.1,44,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,0.009833345747205048,-0.35943464913337553,0.5253802502553921
10351,44,15.5,77,0.05,44,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,2.796720652241083,-0.35943464913337553,-0.07391810784239443
10411,44,15.5,40,0.2,44,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,0.8511578156321493,-0.35943464913337553,1.7239769664509652
10452,44,15.5,100,0.05,44,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,4.006124577700691,-0.35943464913337553,-0.07391810784239443
10469,44,15.5,2,0.15000001,44,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,-1.1469878003445932,-0.35943464913337553,1.12467872821285
10491,44,15.5,15,0.15000001,44,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,-0.4634116685630761,-0.35943464913337553,1.12467872821285
10518,44,19.45,9,0.0,44,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,-0.7789083447699302,-0.22697541959828743,-0.673216465940181
10551,44,19.45,40,0.0,44,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,0.8511578156321493,-0.22697541959828743,-0.673216465940181
10561,44,19.45,10,0.0,44,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,-0.7263255654021212,-0.22697541959828743,-0.673216465940181
10576,44,19.45,21,0.0,44,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,-0.147914992356222,-0.22697541959828743,-0.673216465940181
10624,44,19.45,10,0.0,44,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,-0.7263255654021212,-0.22697541959828743,-0.673216465940181
10656,44,19.45,28,0.1,44,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,0.2201644632184411,-0.22697541959828743,0.5253802502553921
10676,44,19.45,21,0.0,44,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,-0.147914992356222,-0.22697541959828743,-0.673216465940181
10691,44,19.45,24,0.0,44,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,0.009833345747205048,-0.22697541959828743,-0.673216465940181
10721,44,19.45,50,0.05,44,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,1.3769856093102395,-0.22697541959828743,-0.07391810784239443
10745,44,19.45,16,0.0,44,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,-0.41082888919526706,-0.22697541959828743,-0.673216465940181
10796,44,19.45,10,0.0,44,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,-0.7263255654021212,-0.22697541959828743,-0.673216465940181
10832,44,19.45,16,0.2,44,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,-0.41082888919526706,-0.22697541959828743,1.7239769664509652
10944,44,19.45,18,0.25,44,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,-0.30566333045964905,-0.22697541959828743,2.3232753245487516
10978,44,19.45,6,0.15000001,44,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,-0.9366566828733572,-0.22697541959828743,1.12467872821285
11034,44,19.45,12,0.0,44,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,-0.6211600066665032,-0.22697541959828743,-0.673216465940181
11042,44,19.45,15,0.0,44,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,-0.4634116685630761,-0.22697541959828743,-0.673216465940181
10309,4,17.6,20,0.0,4,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,22.0,53,0,0,0,-0.20049777172403102,-0.2890132865957337,-0.673216465940181
10326,4,17.6,24,0.0,4,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,22.0,53,0,0,0,0.009833345747205048,-0.2890132865957337,-0.673216465940181
10336,4,17.6,18,0.1,4,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,22.0,53,0,0,0,-0.30566333045964905,-0.2890132865957337,0.5253802502553921
10339,4,17.6,10,0.0,4,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,22.0,53,0,0,0,-0.7263255654021212,-0.2890132865957337,-0.673216465940181
10344,4,17.6,35,0.0,4,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,22.0,53,0,0,0,0.5882439187931042,-0.2890132865957337,-0.673216465940181
10464,4,17.6,16,0.2,4,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,22.0,53,0,0,0,-0.41082888919526706,-0.2890132865957337,1.7239769664509652
10511,4,22.0,50,0.15000001,4,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,22.0,53,0,0,0,1.3769856093102395,-0.14146376508829378,1.12467872821285
10527,4,22.0,50,0.1,4,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,22.0,53,0,0,0,1.3769856093102395,-0.14146376508829378,0.5253802502553921
10533,4,22.0,50,0.05,4,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,22.0,53,0,0,0,1.3769856093102395,-0.14146376508829378,-0.07391810784239443
10606,4,22.0,20,0.2,4,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,22.0,53,0,0,0,-0.20049777172403102,-0.14146376508829378,1.7239769664509652
10635,4,22.0,10,0.1,4,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,22.0,53,0,0,0,-0.7263255654021212,-0.14146376508829378,0.5253802502553921
10636,4,22.0,25,0.0,4,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,22.0,53,0,0,0,0.062416125115014064,-0.14146376508829378,-0.673216465940181
10654,4,22.0,12,0.1,4,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,22.0,53,0,0,0,-0.6211600066665032,-0.14146376508829378,0.5253802502553921
10704,4,22.0,6,0.0,4,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,22.0,53,0,0,0,-0.9366566828733572,-0.14146376508829378,-0.673216465940181
10726,4,22.0,25,0.0,4,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,22.0,53,0,0,0,0.062416125115014064,-0.14146376508829378,-0.673216465940181
10846,4,22.0,21,0.0,4,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,22.0,53,0,0,0,-0.147914992356222,-0.14146376508829378,-0.673216465940181
10913,4,22.0,30,0.25,4,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,22.0,53,0,0,0,0.32533002195405913,-0.14146376508829378,2.3232753245487516
10950,4,22.0,5,0.0,4,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,22.0,53,0,0,0,-0.9892394622411662,-0.14146376508829378,-0.673216465940181
11000,4,22.0,25,0.25,4,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,22.0,53,0,0,0,0.062416125115014064,-0.14146376508829378,2.3232753245487516
11077,4,22.0,1,0.0,4,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,22.0,53,0,0,0,-1.1995705797124023,-0.14146376508829378,-0.673216465940181
10287,46,9.6,15,0.15000001,46,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,0,-0.4634116685630761,-0.5572851438819881,1.12467872821285
10324,46,9.6,30,0.0,46,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,0,0.32533002195405913,-0.5572851438819881,-0.673216465940181
10390,46,9.6,45,0.0,46,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,0,1.1140717124711943,-0.5572851438819881,-0.673216465940181
10395,46,9.6,28,0.1,46,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,0,0.2201644632184411,-0.5572851438819881,0.5253802502553921
10417,46,9.6,2,0.25,46,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,0,-1.1469878003445932,-0.5572851438819881,2.3232753245487516
10428,46,9.6,20,0.0,46,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,0,-0.20049777172403102,-0.5572851438819881,-0.673216465940181
10436,46,9.6,5,0.0,46,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,0,-0.9892394622411662,-0.5572851438819881,-0.673216465940181
10454,46,9.6,10,0.2,46,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,0,-0.7263255654021212,-0.5572851438819881,1.7239769664509652
10459,46,9.6,20,0.05,46,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,0,-0.20049777172403102,-0.5572851438819881,-0.07391810784239443
10466,46,9.6,5,0.0,46,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,0,-0.9892394622411662,-0.5572851438819881,-0.673216465940181
10512,46,12.0,9,0.15000001,46,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,0,-0.7789083447699302,-0.4768035866961119,1.12467872821285
10643,46,12.0,2,0.25,46,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,0,-1.1469878003445932,-0.4768035866961119,2.3232753245487516
10644,46,12.0,21,0.1,46,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,0,-0.147914992356222,-0.4768035866961119,0.5253802502553921
10657,46,12.0,45,0.0,46,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,0,1.1140717124711943,-0.4768035866961119,-0.673216465940181
10670,46,12.0,60,0.0,46,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,0,1.9028134029883297,-0.4768035866961119,-0.673216465940181
10696,46,12.0,18,0.0,46,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,0,-0.30566333045964905,-0.4768035866961119,-0.673216465940181
10713,46,12.0,24,0.0,46,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,0,0.009833345747205048,-0.4768035866961119,-0.673216465940181
10743,46,12.0,28,0.05,46,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,0,0.2201644632184411,-0.4768035866961119,-0.07391810784239443
10813,46,12.0,35,0.0,46,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,0,0.5882439187931042,-0.4768035866961119,-0.673216465940181
10876,46,12.0,21,0.0,46,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,0,-0.147914992356222,-0.4768035866961119,-0.673216465940181
10943,46,12.0,15,0.0,46,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,0,-0.4634116685630761,-0.4768035866961119,-0.673216465940181
10969,46,12.0,9,0.0,46,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,0,-0.7789083447699302,-0.4768035866961119,-0.673216465940181
10997,46,12.0,20,0.25,46,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,0,-0.20049777172403102,-0.4768035866961119,2.3232753245487516
11001,46,12.0,25,0.0,46,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,0,0.062416125115014064,-0.4768035866961119,-0.673216465940181
11019,46,12.0,3,0.0,46,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,0,-1.0944050209767844,-0.4768035866961119,-0.673216465940181
11075,46,12.0,30,0.15000001,46,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,0,0.32533002195405913,-0.4768035866961119,1.12467872821285
11077,46,12.0,3,0.02,46,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,0,-1.0944050209767844,-0.4768035866961119,-0.43349712270106633
10332,47,7.6,16,0.2,47,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,36,0,0,0,-0.41082888919526706,-0.6243531082035518,1.7239769664509652
10418,47,7.6,55,0.0,47,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,36,0,0,0,1.6398995061492845,-0.6243531082035518,-0.673216465940181
10431,47,7.6,30,0.25,47,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,36,0,0,0,0.32533002195405913,-0.6243531082035518,2.3232753245487516
10480,47,7.6,30,0.0,47,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,36,0,0,0,0.32533002195405913,-0.6243531082035518,-0.673216465940181
10512,47,9.5,6,0.15000001,47,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,36,0,0,0,-0.9366566828733572,-0.5606385420980664,1.12467872821285
10558,47,9.5,25,0.0,47,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,36,0,0,0,0.062416125115014064,-0.5606385420980664,-0.673216465940181
10585,47,9.5,15,0.0,47,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,36,0,0,0,-0.4634116685630761,-0.5606385420980664,-0.673216465940181
10656,47,9.5,6,0.1,47,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,36,0,0,0,-0.9366566828733572,-0.5606385420980664,0.5253802502553921
10657,47,9.5,10,0.0,47,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,36,0,0,0,-0.7263255654021212,-0.5606385420980664,-0.673216465940181
10684,47,9.5,40,0.0,47,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,36,0,0,0,0.8511578156321493,-0.5606385420980664,-0.673216465940181
10685,47,9.5,15,0.0,47,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,36,0,0,0,-0.4634116685630761,-0.5606385420980664,-0.673216465940181
10699,47,9.5,12,0.0,47,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,36,0,0,0,-0.6211600066665032,-0.5606385420980664,-0.673216465940181
10710,47,9.5,5,0.0,47,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,36,0,0,0,-0.9892394622411662,-0.5606385420980664,-0.673216465940181
10714,47,9.5,50,0.25,47,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,36,0,0,0,1.3769856093102395,-0.5606385420980664,2.3232753245487516
10755,47,9.5,30,0.25,47,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,36,0,0,0,0.32533002195405913,-0.5606385420980664,2.3232753245487516
10762,47,9.5,30,0.0,47,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,36,0,0,0,0.32533002195405913,-0.5606385420980664,-0.673216465940181
10837,47,9.5,40,0.25,47,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,36,0,0,0,0.8511578156321493,-0.5606385420980664,2.3232753245487516
10875,47,9.5,21,0.1,47,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,36,0,0,0,-0.147914992356222,-0.5606385420980664,0.5253802502553921
10928,47,9.5,5,0.0,47,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,36,0,0,0,-0.9892394622411662,-0.5606385420980664,-0.673216465940181
10956,47,9.5,14,0.0,47,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,36,0,0,0,-0.5159944479308851,-0.5606385420980664,-0.673216465940181
10977,47,9.5,30,0.0,47,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,36,0,0,0,0.32533002195405913,-0.5606385420980664,-0.673216465940181
10253,39,14.4,42,0.0,39,Chartreuse verte,18,1,750 cc per bottle,18.0,69,0,5,0,0.9563233743677674,-0.39632202951023554,-0.673216465940181
10257,39,14.4,6,0.0,39,Chartreuse verte,18,1,750 cc per bottle,18.0,69,0,5,0,-0.9366566828733572,-0.39632202951023554,-0.673216465940181
10297,39,14.4,60,0.0,39,Chartreuse verte,18,1,750 cc per bottle,18.0,69,0,5,0,1.9028134029883297,-0.39632202951023554,-0.673216465940181
10305,39,14.4,30,0.1,39,Chartreuse verte,18,1,750 cc per bottle,18.0,69,0,5,0,0.32533002195405913,-0.39632202951023554,0.5253802502553921
10323,39,14.4,4,0.0,39,Chartreuse verte,18,1,750 cc per bottle,18.0,69,0,5,0,-1.0418222416089753,-0.39632202951023554,-0.673216465940181
10347,39,14.4,50,0.15000001,39,Chartreuse verte,18,1,750 cc per bottle,18.0,69,0,5,0,1.3769856093102395,-0.39632202951023554,1.12467872821285
10361,39,14.4,54,0.1,39,Chartreuse verte,18,1,750 cc per bottle,18.0,69,0,5,0,1.5873167267814756,-0.39632202951023554,0.5253802502553921
10377,39,14.4,20,0.15000001,39,Chartreuse verte,18,1,750 cc per bottle,18.0,69,0,5,0,-0.20049777172403102,-0.39632202951023554,1.12467872821285
10445,39,14.4,6,0.0,39,Chartreuse verte,18,1,750 cc per bottle,18.0,69,0,5,0,-0.9366566828733572,-0.39632202951023554,-0.673216465940181
10455,39,14.4,20,0.0,39,Chartreuse verte,18,1,750 cc per bottle,18.0,69,0,5,0,-0.20049777172403102,-0.39632202951023554,-0.673216465940181
10477,39,14.4,20,0.25,39,Chartreuse verte,18,1,750 cc per bottle,18.0,69,0,5,0,-0.20049777172403102,-0.39632202951023554,2.3232753245487516
10508,39,18.0,10,0.0,39,Chartreuse verte,18,1,750 cc per bottle,18.0,69,0,5,0,-0.7263255654021212,-0.275599693731421,-0.673216465940181
10577,39,18.0,10,0.0,39,Chartreuse verte,18,1,750 cc per bottle,18.0,69,0,5,0,-0.7263255654021212,-0.275599693731421,-0.673216465940181
10614,39,18.0,5,0.0,39,Chartreuse verte,18,1,750 cc per bottle,18.0,69,0,5,0,-0.9892394622411662,-0.275599693731421,-0.673216465940181
10643,39,18.0,21,0.25,39,Chartreuse verte,18,1,750 cc per bottle,18.0,69,0,5,0,-0.147914992356222,-0.275599693731421,2.3232753245487516
10647,39,18.0,20,0.0,39,Chartreuse verte,18,1,750 cc per bottle,18.0,69,0,5,0,-0.20049777172403102,-0.275599693731421,-0.673216465940181
10654,39,18.0,20,0.1,39,Chartreuse verte,18,1,750 cc per bottle,18.0,69,0,5,0,-0.20049777172403102,-0.275599693731421,0.5253802502553921
