ProductoID,Cantidad,Descuento,FechaFactura,FechaEnvio,PaisEnvio,ProductoNombre,UnidadesStock,dias
49,18,0.15000001,1998-01-23,1998-01-30,Germany,Gumb�r Gummib�rchen,15,7.0
15,35,0.25,1998-01-28,1998-02-06,Sweden,Gumb�r Gummib�rchen,15,9.0
28,20,0.0,1998-02-04,1998-02-23,Brazil,Gumb�r Gummib�rchen,15,19.0
54,5,0.0,1998-03-24,1998-03-27,France,Gumb�r Gummib�rchen,15,3.0
45,6,0.0,1998-04-07,1998-04-20,Belgium,Gumb�r Gummib�rchen,15,13.0
53,63,0.0,1998-04-14,1998-04-21,Germany,Gumb�r Gummib�rchen,15,7.0
67,12,0.0,1998-04-15,1998-04-20,UK,Gumb�r Gummib�rchen,15,5.0
14,25,0.0,1996-07-16,1996-07-22,Venezuela,Schoggi Schokolade,49,6.0
65,15,0.25,1996-08-19,1996-08-27,Germany,Schoggi Schokolade,49,8.0
2,50,0.0,1997-02-10,1997-03-14,USA,Schoggi Schokolade,49,32.0
21,120,0.0,1997-04-23,1997-05-23,Germany,Schoggi Schokolade,49,30.0
53,50,0.0,1997-07-14,1997-07-18,USA,Schoggi Schokolade,49,4.0
61,40,0.0,1997-12-01,1997-12-10,Belgium,Schoggi Schokolade,49,9.0
62,10,0.0,1998-01-29,1998-02-03,France,Schoggi Schokolade,49,5.0
25,25,0.0,1998-03-06,1998-03-18,Belgium,Schoggi Schokolade,49,12.0
70,30,0.0,1998-03-26,1998-03-31,Austria,Schoggi Schokolade,49,5.0
43,20,0.0,1996-08-09,1996-08-13,Germany,Rössle Sauerkraut,26,4.0
48,28,0.0,1996-09-10,1996-10-09,Belgium,Rössle Sauerkraut,26,29.0
13,4,0.0,1996-09-23,1996-10-03,Germany,Rössle Sauerkraut,26,10.0
39,14,0.0,1996-10-02,1996-10-11,Mexico,Rössle Sauerkraut,26,9.0
28,30,0.0,1996-11-22,1996-12-02,France,Rössle Sauerkraut,26,10.0
29,13,0.1,1996-11-29,1996-12-02,Austria,Rössle Sauerkraut,26,3.0
75,20,0.15000001,1996-12-09,1996-12-13,UK,Rössle Sauerkraut,26,4.0
4,6,0.0,1996-12-18,1996-12-20,Norway,Rössle Sauerkraut,26,2.0
7,42,0.1,1997-01-07,1997-01-13,Brazil,Rössle Sauerkraut,26,6.0
8,12,0.0,1997-02-12,1997-02-14,Italy,Rössle Sauerkraut,26,2.0
24,15,0.0,1997-02-20,1997-02-26,USA,Rössle Sauerkraut,26,6.0
46,30,0.0,1997-02-26,1997-03-04,Belgium,Rössle Sauerkraut,26,6.0
47,18,0.0,1997-03-13,1997-03-21,Mexico,Rössle Sauerkraut,26,8.0
60,20,0.0,1997-04-08,1997-04-16,Venezuela,Rössle Sauerkraut,26,8.0
21,8,0.05,1997-04-09,1997-04-17,France,Rössle Sauerkraut,26,8.0
32,3,0.0,1997-04-17,1997-04-29,Germany,Rössle Sauerkraut,26,12.0
61,35,0.0,1997-04-22,1997-05-16,Austria,Rössle Sauerkraut,26,24.0
20,7,0.0,1997-05-21,1997-05-30,USA,Rössle Sauerkraut,26,9.0
28,10,0.0,1997-08-07,1997-08-19,USA,Rössle Sauerkraut,26,12.0
56,15,0.25,1997-08-25,1997-09-02,Germany,Rössle Sauerkraut,26,8.0
65,20,0.0,1997-08-28,1997-08-29,Belgium,Rössle Sauerkraut,26,1.0
75,60,0.1,1997-10-01,1997-10-07,Denmark,Rössle Sauerkraut,26,6.0
9,20,0.0,1997-11-07,1997-11-10,Sweden,Rössle Sauerkraut,26,3.0
16,5,0.2,1997-11-13,1997-11-25,USA,Rössle Sauerkraut,26,12.0
27,24,0.0,1997-12-30,1998-01-07,UK,Rössle Sauerkraut,26,8.0
33,3,0.0,1998-02-06,1998-02-09,Finland,Rössle Sauerkraut,26,3.0
60,30,0.1,1998-03-04,1998-04-08,Sweden,Rössle Sauerkraut,26,35.0
18,8,0.0,1998-03-10,1998-03-13,Argentina,Rössle Sauerkraut,26,3.0
41,2,0.0,1998-03-16,1998-03-24,Germany,Rössle Sauerkraut,26,8.0
42,20,0.0,1998-03-25,1998-04-03,Venezuela,Rössle Sauerkraut,26,9.0
52,70,0.05,1998-04-08,,Austria,Rössle Sauerkraut,26,
59,20,0.0,1998-04-21,,Venezuela,Rössle Sauerkraut,26,
70,8,0.15000001,1998-05-04,,Brazil,Rössle Sauerkraut,26,
24,10,0.0,1996-07-30,1996-08-02,Venezuela,Thüringer Rostbratwurst,0,3.0
38,15,0.0,1996-08-27,1996-09-03,Brazil,Thüringer Rostbratwurst,0,7.0
44,25,0.1,1996-09-13,1996-10-09,USA,Thüringer Rostbratwurst,0,26.0
10,4,0.0,1996-11-14,1996-11-20,Mexico,Thüringer Rostbratwurst,0,6.0
56,35,0.0,1996-11-22,1996-12-02,France,Thüringer Rostbratwurst,0,10.0
60,20,0.0,1996-12-02,1996-12-09,USA,Thüringer Rostbratwurst,0,7.0
24,14,0.0,1996-12-13,1996-12-16,Austria,Thüringer Rostbratwurst,0,3.0
53,21,0.0,1997-01-01,1997-01-16,UK,Thüringer Rostbratwurst,0,15.0
35,24,0.15000001,1997-02-10,1997-02-28,USA,Thüringer Rostbratwurst,0,18.0
41,18,0.1,1997-03-05,1997-03-14,Denmark,Thüringer Rostbratwurst,0,9.0
68,36,0.0,1997-04-18,1997-04-28,USA,Thüringer Rostbratwurst,0,10.0
1,10,0.0,1997-06-30,1997-07-04,Finland,Thüringer Rostbratwurst,0,4.0
8,6,0.0,1997-08-07,1997-08-19,USA,Thüringer Rostbratwurst,0,12.0
30,20,0.0,1997-08-12,1997-08-20,Spain,Thüringer Rostbratwurst,0,8.0
40,36,0.0,1997-09-12,1997-09-22,Switzerland,Thüringer Rostbratwurst,0,10.0
17,10,0.0,1997-09-30,1997-10-30,Ireland,Thüringer Rostbratwurst,0,30.0
20,40,0.0,1997-10-03,1997-10-22,Germany,Thüringer Rostbratwurst,0,19.0
37,12,0.05,1997-10-09,1997-10-17,Austria,Thüringer Rostbratwurst,0,8.0
41,18,0.0,1997-12-10,1997-12-19,Germany,Thüringer Rostbratwurst,0,9.0
10,20,0.05,1997-12-19,1997-12-26,France,Thüringer Rostbratwurst,0,7.0
30,14,0.05,1997-12-23,1998-01-01,Germany,Thüringer Rostbratwurst,0,9.0
43,20,0.25,1997-12-29,1997-12-31,Spain,Thüringer Rostbratwurst,0,2.0
54,8,0.05,1998-01-15,1998-01-19,Brazil,Thüringer Rostbratwurst,0,4.0
36,10,0.25,1998-01-28,1998-02-06,Sweden,Thüringer Rostbratwurst,0,9.0
40,24,0.0,1998-02-18,1998-02-20,Germany,Thüringer Rostbratwurst,0,2.0
1,80,0.0,1998-02-19,1998-02-25,Ireland,Thüringer Rostbratwurst,0,6.0
13,60,0.25,1998-02-26,1998-03-18,Ireland,Thüringer Rostbratwurst,0,20.0
56,14,0.0,1998-03-24,1998-04-02,France,Thüringer Rostbratwurst,0,9.0
4,50,0.25,1998-04-01,1998-04-10,Sweden,Thüringer Rostbratwurst,0,9.0
36,2,0.25,1998-04-07,1998-04-15,USA,Thüringer Rostbratwurst,0,8.0
11,10,0.0,1998-04-08,1998-04-13,Portugal,Thüringer Rostbratwurst,0,5.0
33,60,0.25,1998-04-17,1998-04-27,USA,Thüringer Rostbratwurst,0,10.0
72,60,0.25,1996-07-23,1996-07-31,Austria,Nord-Ost Matjeshering,10,8.0
55,6,0.0,1996-08-15,1996-08-21,Spain,Nord-Ost Matjeshering,10,6.0
68,10,0.0,1996-09-16,1996-09-23,Spain,Nord-Ost Matjeshering,10,7.0
69,35,0.2,1996-10-11,1996-10-14,Sweden,Nord-Ost Matjeshering,10,3.0
17,8,0.05,1996-10-15,1996-10-23,USA,Nord-Ost Matjeshering,10,8.0
43,15,0.0,1996-10-25,1996-10-29,USA,Nord-Ost Matjeshering,10,4.0
61,18,0.1,1996-12-12,1997-01-16,Ireland,Nord-Ost Matjeshering,10,35.0
76,18,0.0,1997-01-01,1997-01-10,USA,Nord-Ost Matjeshering,10,9.0
59,28,0.25,1997-02-28,1997-03-05,Venezuela,Nord-Ost Matjeshering,10,5.0
30,8,0.0,1997-03-07,1997-03-12,Germany,Nord-Ost Matjeshering,10,5.0
66,20,0.2,1997-04-30,1997-05-06,Germany,Nord-Ost Matjeshering,10,6.0
4,10,0.0,1997-05-01,1997-05-07,Sweden,Nord-Ost Matjeshering,10,6.0
72,15,0.0,1997-05-09,1997-05-12,UK,Nord-Ost Matjeshering,10,3.0
73,10,0.0,1997-05-12,1997-05-14,Germany,Nord-Ost Matjeshering,10,2.0
30,20,0.0,1997-06-06,1997-06-09,Germany,Nord-Ost Matjeshering,10,3.0
40,30,0.0,1997-08-29,1997-09-03,Brazil,Nord-Ost Matjeshering,10,5.0
54,2,0.25,1997-09-01,1997-09-08,Brazil,Nord-Ost Matjeshering,10,7.0
11,3,0.25,1997-10-27,1997-11-05,USA,Nord-Ost Matjeshering,10,9.0
40,15,0.0,1997-11-04,1997-11-11,Brazil,Nord-Ost Matjeshering,10,7.0
57,15,0.0,1997-11-07,1997-11-12,Brazil,Nord-Ost Matjeshering,10,5.0
59,30,0.0,1997-11-24,1997-12-03,Switzerland,Nord-Ost Matjeshering,10,9.0
12,15,0.2,1997-12-19,1997-12-23,Brazil,Nord-Ost Matjeshering,10,4.0
31,25,0.25,1997-12-29,1998-01-02,Denmark,Nord-Ost Matjeshering,10,4.0
33,20,0.05,1998-01-15,1998-01-19,Brazil,Nord-Ost Matjeshering,10,4.0
60,40,0.25,1998-02-03,1998-02-12,Sweden,Nord-Ost Matjeshering,10,9.0
31,15,0.05,1998-02-17,1998-02-19,Germany,Nord-Ost Matjeshering,10,2.0
51,35,0.0,1998-02-18,1998-02-20,Germany,Nord-Ost Matjeshering,10,2.0
58,36,0.0,1998-02-19,1998-02-25,Ireland,Nord-Ost Matjeshering,10,6.0
72,1,0.0,1998-03-02,1998-03-11,Spain,Nord-Ost Matjeshering,10,9.0
73,30,0.0,1998-03-18,1998-03-27,Venezuela,Nord-Ost Matjeshering,10,9.0
70,15,0.0,1998-04-10,1998-04-20,Norway,Nord-Ost Matjeshering,10,10.0
72,4,0.25,1998-05-01,,Venezuela,Nord-Ost Matjeshering,10,
13,20,0.0,1996-07-10,1996-07-16,Brazil,Gorgonzola Telino,0,6.0
21,40,0.0,1996-08-02,1996-08-06,USA,Gorgonzola Telino,0,4.0
33,15,0.05,1996-08-05,1996-08-12,Germany,Gorgonzola Telino,0,7.0
49,4,0.0,1996-10-09,1996-10-14,Germany,Gorgonzola Telino,0,5.0
3,25,0.2,1996-10-22,1996-10-24,Ireland,Gorgonzola Telino,0,2.0
26,56,0.2,1996-10-30,1996-11-04,Germany,Gorgonzola Telino,0,5.0
38,30,0.0,1996-11-18,1996-11-27,Germany,Gorgonzola Telino,0,9.0
68,70,0.05,1996-11-21,1996-11-26,UK,Gorgonzola Telino,0,5.0
24,20,0.0,1996-11-26,1996-12-04,Germany,Gorgonzola Telino,0,8.0
38,30,0.0,1996-12-05,1996-12-09,Poland,Gorgonzola Telino,0,4.0
65,42,0.05,1996-12-09,1996-12-13,Canada,Gorgonzola Telino,0,4.0
71,60,0.1,1996-12-23,1996-12-26,Austria,Gorgonzola Telino,0,3.0
11,32,0.0,1996-12-25,1997-01-03,USA,Gorgonzola Telino,0,9.0
54,14,0.0,1997-01-23,1997-02-24,Brazil,Gorgonzola Telino,0,32.0
12,3,0.1,1997-02-14,1997-02-19,Germany,Gorgonzola Telino,0,5.0
23,35,0.15000001,1997-03-14,1997-04-04,Belgium,Gorgonzola Telino,0,21.0
28,20,0.05,1997-04-04,1997-04-07,Brazil,Gorgonzola Telino,0,3.0
67,20,0.0,1997-05-14,1997-06-06,Germany,Gorgonzola Telino,0,23.0
11,30,0.0,1997-05-14,1997-05-19,Switzerland,Gorgonzola Telino,0,5.0
7,55,0.15000001,1997-05-27,1997-05-30,Germany,Gorgonzola Telino,0,3.0
35,30,0.0,1997-05-30,1997-06-03,Finland,Gorgonzola Telino,0,4.0
62,6,0.05,1997-06-10,1997-06-16,USA,Gorgonzola Telino,0,6.0
32,60,0.2,1997-06-12,1997-06-17,Ireland,Gorgonzola Telino,0,5.0
36,35,0.2,1997-06-16,1997-07-11,USA,Gorgonzola Telino,0,25.0
34,20,0.0,1997-06-23,1997-06-30,Mexico,Gorgonzola Telino,0,7.0
41,50,0.05,1997-06-30,1997-07-04,France,Gorgonzola Telino,0,4.0
31,20,0.05,1997-09-05,1997-09-10,Brazil,Gorgonzola Telino,0,5.0
45,8,0.1,1997-09-15,1997-09-23,Germany,Gorgonzola Telino,0,8.0
51,20,0.25,1997-09-24,1997-09-26,USA,Gorgonzola Telino,0,2.0
17,20,0.0,1997-10-15,1997-11-18,Venezuela,Gorgonzola Telino,0,34.0
19,50,0.0,1997-10-29,1997-11-04,USA,Gorgonzola Telino,0,6.0
21,3,0.05,1997-11-05,1997-11-14,France,Gorgonzola Telino,0,9.0
61,8,0.0,1997-11-19,1997-11-26,Austria,Gorgonzola Telino,0,7.0
16,50,0.0,1997-12-08,1997-12-15,UK,Gorgonzola Telino,0,7.0
35,70,0.2,1997-12-11,1997-12-16,Austria,Gorgonzola Telino,0,5.0
44,2,0.25,1997-12-11,1997-12-12,Sweden,Gorgonzola Telino,0,1.0
69,16,0.05,1997-12-15,1997-12-18,Austria,Gorgonzola Telino,0,3.0
75,1,0.0,1997-12-17,1997-12-22,Argentina,Gorgonzola Telino,0,5.0
11,10,0.0,1997-12-18,1997-12-19,Brazil,Gorgonzola Telino,0,1.0
16,16,0.1,1998-01-02,1998-01-12,Italy,Gorgonzola Telino,0,10.0
22,35,0.0,1998-01-12,1998-02-06,France,Gorgonzola Telino,0,25.0
31,9,0.1,1998-01-15,1998-01-23,Germany,Gorgonzola Telino,0,8.0
35,14,0.0,1998-01-27,1998-02-04,USA,Gorgonzola Telino,0,8.0
16,35,0.0,1998-02-13,1998-03-02,Brazil,Gorgonzola Telino,0,17.0
23,44,0.25,1998-03-11,1998-03-20,USA,Gorgonzola Telino,0,9.0
62,10,0.0,1998-03-12,1998-03-18,Germany,Gorgonzola Telino,0,6.0
77,50,0.05,1998-03-16,1998-03-25,UK,Gorgonzola Telino,0,9.0
14,25,0.15000001,1998-03-17,1998-03-20,Venezuela,Gorgonzola Telino,0,3.0
19,24,0.0,1998-03-26,1998-03-31,Austria,Gorgonzola Telino,0,5.0
24,15,0.0,1998-04-10,1998-04-13,UK,Gorgonzola Telino,0,3.0
51,20,0.0,1998-05-05,,Germany,Gorgonzola Telino,0,
56,6,0.2,1996-07-17,1996-07-23,Austria,Mascarpone Fabioli,9,6.0
72,40,0.1,1996-09-25,1996-10-04,USA,Mascarpone Fabioli,9,9.0
64,6,0.2,1996-10-22,1996-10-24,Ireland,Mascarpone Fabioli,9,2.0
75,50,0.2,1997-04-22,1997-04-28,Germany,Mascarpone Fabioli,9,6.0
47,24,0.15000001,1997-05-23,1997-06-02,UK,Mascarpone Fabioli,9,10.0
51,10,0.1,1997-06-18,1997-06-25,Sweden,Mascarpone Fabioli,9,7.0
52,4,0.0,1997-10-15,1997-11-18,Venezuela,Mascarpone Fabioli,9,34.0
53,10,0.0,1997-11-28,1997-12-12,Mexico,Mascarpone Fabioli,9,14.0
73,20,0.0,1998-01-07,1998-01-12,Italy,Mascarpone Fabioli,9,5.0
41,6,0.0,1998-02-27,1998-03-09,Argentina,Mascarpone Fabioli,9,10.0
55,35,0.1,1998-03-30,1998-04-02,Ireland,Mascarpone Fabioli,9,3.0
30,50,0.0,1998-04-03,1998-04-13,Venezuela,Mascarpone Fabioli,9,10.0
62,15,0.05,1998-04-23,1998-04-24,Germany,Mascarpone Fabioli,9,1.0
44,20,0.0,1998-04-27,1998-04-29,Austria,Mascarpone Fabioli,9,2.0
51,1,0.0,1998-05-06,,USA,Mascarpone Fabioli,9,
33,25,0.05,1996-07-09,1996-07-11,Belgium,Geitost,112,2.0
62,60,0.05,1996-07-31,1996-08-09,USA,Geitost,112,9.0
36,24,0.0,1996-08-01,1996-08-30,USA,Geitost,112,29.0
52,20,0.0,1996-08-05,1996-08-12,Germany,Geitost,112,7.0
17,8,0.0,1996-10-29,1996-11-05,Denmark,Geitost,112,7.0
31,60,0.0,1996-12-13,1996-12-16,Austria,Geitost,112,3.0
55,49,0.0,1997-01-10,1997-01-15,Canada,Geitost,112,5.0
24,50,0.0,1997-01-14,1997-01-17,Brazil,Geitost,112,3.0
64,20,0.0,1997-01-15,1997-01-24,USA,Geitost,112,9.0
11,20,0.2,1997-02-21,1997-02-25,France,Geitost,112,4.0
18,12,0.0,1997-03-13,1997-03-21,UK,Geitost,112,8.0
76,16,0.15000001,1997-04-23,1997-05-23,Germany,Geitost,112,30.0
31,8,0.2,1997-05-06,1997-05-09,USA,Geitost,112,3.0
51,30,0.0,1997-05-14,1997-06-06,Germany,Geitost,112,23.0
59,15,0.0,1997-05-16,1997-05-23,UK,Geitost,112,7.0
10,20,0.1,1997-06-09,1997-06-12,Italy,Geitost,112,3.0
31,14,0.0,1997-06-19,1997-06-30,USA,Geitost,112,11.0
76,14,0.0,1997-07-22,1997-07-25,USA,Geitost,112,3.0
11,20,0.05,1997-08-14,1997-08-19,Germany,Geitost,112,5.0
56,8,0.15000001,1997-09-22,1997-09-26,Mexico,Geitost,112,4.0
14,30,0.0,1997-09-23,1997-10-16,USA,Geitost,112,23.0
42,30,0.0,1997-09-25,1997-10-01,Mexico,Geitost,112,6.0
16,16,0.0,1998-01-05,1998-01-14,USA,Geitost,112,9.0
32,4,0.15000001,1998-01-23,1998-01-30,France,Geitost,112,7.0
40,35,0.0,1998-01-30,1998-02-17,USA,Geitost,112,18.0
75,40,0.25,1998-02-26,1998-03-04,Brazil,Geitost,112,6.0
17,30,0.0,1998-02-27,1998-03-02,Mexico,Geitost,112,3.0
34,15,0.05,1998-03-16,1998-04-07,Switzerland,Geitost,112,22.0
53,7,0.0,1998-03-24,1998-03-26,France,Geitost,112,2.0
33,30,0.0,1998-04-15,1998-04-20,UK,Geitost,112,5.0
40,15,0.0,1998-04-23,,Canada,Geitost,112,
62,10,0.0,1998-04-28,,Argentina,Geitost,112,
64,20,0.0,1996-08-22,1996-08-28,Brazil,Sasquatch Ale,111,6.0
59,14,0.0,1996-09-26,1996-10-03,UK,Sasquatch Ale,111,7.0
63,10,0.05,1996-11-20,1996-11-27,France,Sasquatch Ale,111,7.0
72,36,0.0,1996-11-28,1996-12-02,Denmark,Sasquatch Ale,111,4.0
76,10,0.0,1996-12-18,1996-12-25,Brazil,Sasquatch Ale,111,7.0
1,20,0.2,1997-02-06,1997-02-14,Germany,Sasquatch Ale,111,8.0
31,35,0.05,1997-03-24,1997-04-25,USA,Sasquatch Ale,111,32.0
44,10,0.25,1997-05-26,1997-06-02,Germany,Sasquatch Ale,111,7.0
39,40,0.0,1997-06-19,1997-06-20,Mexico,Sasquatch Ale,111,1.0
75,14,0.0,1997-10-01,1997-10-07,Denmark,Sasquatch Ale,111,6.0
77,12,0.2,1997-10-10,1997-10-16,USA,Sasquatch Ale,111,6.0
35,30,0.0,1997-11-27,1997-12-15,USA,Sasquatch Ale,111,18.0
57,10,0.0,1997-12-30,1998-01-09,USA,Sasquatch Ale,111,10.0
15,10,0.0,1998-02-16,1998-02-18,France,Sasquatch Ale,111,2.0
75,20,0.0,1998-03-10,1998-03-13,Argentina,Sasquatch Ale,111,3.0
14,60,0.15000001,1998-04-01,1998-04-07,Austria,Sasquatch Ale,111,6.0
41,90,0.05,1998-04-08,,Austria,Sasquatch Ale,111,
65,30,0.0,1998-04-30,1998-05-06,Ireland,Sasquatch Ale,111,6.0
75,35,0.0,1998-05-01,1998-05-04,USA,Sasquatch Ale,111,3.0
57,20,0.0,1996-07-19,1996-07-30,Brazil,Steeleye Stout,20,11.0
76,4,0.0,1996-08-14,1996-08-21,Spain,Steeleye Stout,20,7.0
29,100,0.0,1996-08-21,1996-08-30,Germany,Steeleye Stout,20,9.0
60,10,0.0,1996-10-03,1996-10-11,UK,Steeleye Stout,20,8.0
69,70,0.15000001,1996-10-08,1996-10-10,USA,Steeleye Stout,20,2.0
31,40,0.1,1996-12-23,1996-12-26,Austria,Steeleye Stout,20,3.0
47,30,0.0,1996-12-30,1997-01-09,USA,Steeleye Stout,20,10.0
52,35,0.0,1997-01-01,1997-01-16,UK,Steeleye Stout,20,15.0
26,60,0.2,1997-01-23,1997-01-27,Canada,Steeleye Stout,20,4.0
35,8,0.0,1997-02-12,1997-02-21,Sweden,Steeleye Stout,20,9.0
77,3,0.0,1997-04-29,1997-05-02,Argentina,Steeleye Stout,20,3.0
18,30,0.0,1997-05-23,1997-05-27,France,Steeleye Stout,20,4.0
42,20,0.15000001,1997-05-28,1997-06-06,Portugal,Steeleye Stout,20,9.0
35,6,0.0,1997-05-30,1997-06-03,Finland,Steeleye Stout,20,4.0
1,20,0.0,1997-06-24,1997-07-25,UK,Steeleye Stout,20,31.0
77,20,0.0,1997-07-02,1997-07-09,Brazil,Steeleye Stout,20,7.0
3,4,0.0,1997-07-04,1997-07-14,USA,Steeleye Stout,20,10.0
7,30,0.25,1997-07-10,1997-07-14,Austria,Steeleye Stout,20,4.0
54,30,0.1,1997-08-07,1997-08-12,Germany,Steeleye Stout,20,5.0
15,9,0.25,1997-10-08,1997-10-14,Venezuela,Steeleye Stout,20,6.0
26,21,0.0,1997-10-28,1997-11-05,Brazil,Steeleye Stout,20,8.0
20,35,0.2,1997-11-13,1997-11-25,USA,Steeleye Stout,20,12.0
69,15,0.0,1997-12-22,1997-12-31,France,Steeleye Stout,20,9.0
76,20,0.0,1998-01-08,1998-01-15,USA,Steeleye Stout,20,7.0
52,8,0.0,1998-01-14,1998-01-23,Norway,Steeleye Stout,20,9.0
58,6,0.0,1998-01-16,1998-01-21,Austria,Steeleye Stout,20,5.0
35,25,0.1,1998-01-21,1998-01-30,Germany,Steeleye Stout,20,9.0
61,4,0.0,1998-02-02,1998-02-09,UK,Steeleye Stout,20,7.0
69,30,0.0,1998-02-04,1998-02-23,Brazil,Steeleye Stout,20,19.0
56,3,0.0,1998-02-04,1998-02-13,Poland,Steeleye Stout,20,9.0
63,10,0.0,1998-03-03,1998-03-09,Denmark,Steeleye Stout,20,6.0
75,40,0.0,1998-03-18,1998-03-27,Venezuela,Steeleye Stout,20,9.0
24,15,0.15000001,1998-04-06,1998-04-16,USA,Steeleye Stout,20,10.0
57,60,0.0,1998-04-20,1998-04-24,Belgium,Steeleye Stout,20,4.0
65,24,0.0,1998-04-21,,Venezuela,Steeleye Stout,20,
27,18,0.05,1998-04-23,1998-04-24,Germany,Steeleye Stout,20,1.0
71,25,0.0,1996-07-12,1996-07-15,Switzerland,Inlagd Sill,112,3.0
62,30,0.0,1996-08-01,1996-08-02,Finland,Inlagd Sill,112,1.0
54,40,0.25,1996-09-05,1996-09-11,Ireland,Inlagd Sill,112,6.0
73,12,0.0,1996-09-24,1996-10-04,Germany,Inlagd Sill,112,10.0
13,20,0.0,1996-10-24,1996-10-29,Germany,Inlagd Sill,112,5.0
59,40,0.2,1996-10-30,1996-11-04,Germany,Inlagd Sill,112,5.0
77,20,0.05,1996-11-20,1996-11-27,France,Inlagd Sill,112,7.0
22,6,0.2,1996-12-03,1996-12-24,France,Inlagd Sill,112,21.0
49,5,0.1,1997-01-07,1997-01-13,Brazil,Inlagd Sill,112,6.0
48,30,0.0,1997-05-02,1997-05-23,France,Inlagd Sill,112,21.0
76,30,0.1,1997-05-05,1997-05-07,Germany,Inlagd Sill,112,2.0
16,60,0.0,1997-05-23,1997-06-02,UK,Inlagd Sill,112,10.0
59,25,0.0,1997-06-10,1997-06-24,Brazil,Inlagd Sill,112,14.0
60,21,0.25,1997-07-25,1997-08-06,France,Inlagd Sill,112,12.0
71,55,0.0,1997-07-28,1997-08-01,USA,Inlagd Sill,112,4.0
4,15,0.0,1997-08-26,1997-09-02,Brazil,Inlagd Sill,112,7.0
55,30,0.0,1997-09-15,1997-09-22,Denmark,Inlagd Sill,112,7.0
62,6,0.25,1997-09-30,1997-10-30,Ireland,Inlagd Sill,112,30.0
7,5,0.0,1997-10-17,1997-11-05,USA,Inlagd Sill,112,19.0
17,40,0.0,1997-10-27,1997-10-29,Germany,Inlagd Sill,112,2.0
33,6,0.0,1997-11-12,1997-11-17,France,Inlagd Sill,112,5.0
40,20,0.2,1997-11-27,1997-12-02,USA,Inlagd Sill,112,5.0
72,30,0.0,1997-12-18,1997-12-22,Italy,Inlagd Sill,112,4.0
56,50,0.25,1998-01-19,1998-01-23,Venezuela,Inlagd Sill,112,4.0
1,20,0.0,1998-02-18,1998-02-20,Germany,Inlagd Sill,112,2.0
10,25,0.15000001,1998-03-04,1998-03-13,Brazil,Inlagd Sill,112,9.0
21,30,0.2,1998-03-09,1998-03-18,USA,Inlagd Sill,112,9.0
36,40,0.0,1998-03-30,1998-04-03,USA,Inlagd Sill,112,4.0
1,18,0.25,1998-04-08,1998-04-10,Spain,Inlagd Sill,112,2.0
2,16,0.0,1998-04-10,1998-04-13,UK,Inlagd Sill,112,3.0
60,35,0.0,1998-04-17,1998-04-23,USA,Inlagd Sill,112,6.0
10,1,0.0,1996-07-18,1996-07-25,Mexico,Gravad lax,11,7.0
36,28,0.0,1996-10-24,1996-10-29,Germany,Gravad lax,11,5.0
49,10,0.0,1997-01-08,1997-01-14,France,Gravad lax,11,6.0
60,18,0.1,1997-05-01,1997-05-30,UK,Gravad lax,11,29.0
76,60,0.2,1998-01-22,1998-02-10,USA,Gravad lax,11,19.0
13,8,0.0,1998-03-20,1998-04-08,Switzerland,Gravad lax,11,19.0
75,20,0.05,1996-10-15,1996-10-23,USA,C�te de Blaye,17,8.0
11,20,0.05,1996-11-11,1996-11-20,Austria,C�te de Blaye,17,9.0
21,50,0.2,1996-11-13,1996-11-25,Austria,C�te de Blaye,17,12.0
39,10,0.0,1996-11-22,1996-12-02,France,C�te de Blaye,17,10.0
55,40,0.25,1996-12-04,1996-12-09,Brazil,C�te de Blaye,17,5.0
38,50,0.0,1997-01-16,1997-01-28,Denmark,C�te de Blaye,17,12.0
56,49,0.2,1997-01-23,1997-01-27,Canada,C�te de Blaye,17,4.0
70,30,0.0,1997-03-19,1997-03-21,USA,C�te de Blaye,17,2.0
71,15,0.0,1997-04-25,1997-05-05,Mexico,C�te de Blaye,17,10.0
59,30,0.0,1997-05-19,1997-06-13,Germany,C�te de Blaye,17,25.0
6,4,0.1,1997-05-19,1997-05-29,Brazil,C�te de Blaye,17,10.0
56,15,0.05,1997-07-31,1997-08-05,USA,C�te de Blaye,17,5.0
68,15,0.1,1997-09-17,1997-09-26,Sweden,C�te de Blaye,17,9.0
21,5,0.0,1997-12-18,1997-12-19,Brazil,C�te de Blaye,17,1.0
22,10,0.0,1997-12-30,1998-01-09,USA,C�te de Blaye,17,10.0
24,30,0.05,1998-01-06,1998-02-04,USA,C�te de Blaye,17,29.0
52,30,0.0,1998-01-06,1998-01-13,Germany,C�te de Blaye,17,7.0
19,2,0.0,1998-01-13,1998-02-04,Argentina,C�te de Blaye,17,22.0
23,8,0.0,1998-01-14,1998-01-23,Norway,C�te de Blaye,17,9.0
70,60,0.05,1998-02-02,1998-02-12,Germany,C�te de Blaye,17,10.0
71,40,0.0,1998-02-16,1998-02-23,USA,C�te de Blaye,17,7.0
2,5,0.0,1998-03-20,1998-03-24,France,C�te de Blaye,17,4.0
68,60,0.0,1998-03-27,1998-04-02,Brazil,C�te de Blaye,17,6.0
14,25,0.0,1998-04-17,1998-04-23,USA,C�te de Blaye,17,6.0
19,42,0.0,1996-07-10,1996-07-16,Brazil,Chartreuse verte,69,6.0
