ProductoID,Cantidad,Descuento,FechaFactura,FechaEnvio,PaisEnvio,ProductoNombre,UnidadesStock
34,50,0,11/25/1996 0:00,11/28/1996 0:00,France,NuNuCa Nu�-Nougat-Creme,76
77,7,0.25,12/25/1996 0:00,1/3/1997 0:00,USA,NuNuCa Nu�-Nougat-Creme,76
21,12,0,3/6/1997 0:00,3/11/1997 0:00,Italy,NuNuCa Nu�-Nougat-Creme,76
40,60,0.05,4/1/1997 0:00,4/11/1997 0:00,Canada,NuNuCa Nu�-Nougat-Creme,76
51,18,0.1,4/15/1997 0:00,5/2/1997 0:00,Germany,NuNuCa Nu�-Nougat-Creme,76
2,12,0.25,12/1/1997 0:00,12/10/1997 0:00,Belgium,NuNuCa Nu�-Nougat-Creme,76
3,35,0.25,12/2/1997 0:00,12/8/1997 0:00,USA,NuNuCa Nu�-Nougat-Creme,76
55,15,0.05,12/30/1997 0:00,1/6/1998 0:00,Brazil,NuNuCa Nu�-Nougat-Creme,76
70,5,0,1/1/1998 0:00,1/7/1998 0:00,Canada,NuNuCa Nu�-Nougat-Creme,76
11,10,0.2,1/14/1998 0:00,1/19/1998 0:00,France,NuNuCa Nu�-Nougat-Creme,76
51,6,0.2,1/19/1998 0:00,2/16/1998 0:00,Venezuela,NuNuCa Nu�-Nougat-Creme,76
74,20,0.15000001,1/23/1998 0:00,1/30/1998 0:00,France,NuNuCa Nu�-Nougat-Creme,76
19,10,0.05,1/26/1998 0:00,2/2/1998 0:00,Brazil,NuNuCa Nu�-Nougat-Creme,76
26,5,0,2/13/1998 0:00,2/16/1998 0:00,Spain,NuNuCa Nu�-Nougat-Creme,76
54,24,0,3/2/1998 0:00,3/4/1998 0:00,Venezuela,NuNuCa Nu�-Nougat-Creme,76
59,15,0,4/28/1998 0:00,5/5/1998 0:00,Venezuela,NuNuCa Nu�-Nougat-Creme,76
73,50,0.15000001,10/16/1996 0:00,10/28/1996 0:00,Venezuela,Gumb�r Gummib�rchen,15
11,24,0,10/24/1996 0:00,10/29/1996 0:00,Germany,Gumb�r Gummib�rchen,15
16,16,0,11/19/1996 0:00,12/2/1996 0:00,Venezuela,Gumb�r Gummib�rchen,15
59,70,0.25,12/25/1996 0:00,1/3/1997 0:00,USA,Gumb�r Gummib�rchen,15
68,30,0.05,1/3/1997 0:00,1/8/1997 0:00,Italy,Gumb�r Gummib�rchen,15
75,30,0,1/21/1997 0:00,1/27/1997 0:00,Brazil,Gumb�r Gummib�rchen,15
44,2,0,1/22/1997 0:00,1/31/1997 0:00,Italy,Gumb�r Gummib�rchen,15
77,10,0,1/31/1997 0:00,2/7/1997 0:00,USA,Gumb�r Gummib�rchen,15
25,15,0,2/12/1997 0:00,2/21/1997 0:00,Sweden,Gumb�r Gummib�rchen,15
42,6,0,2/17/1997 0:00,2/24/1997 0:00,Argentina,Gumb�r Gummib�rchen,15
65,30,0,2/26/1997 0:00,3/4/1997 0:00,Belgium,Gumb�r Gummib�rchen,15
66,30,0,3/26/1997 0:00,3/28/1997 0:00,Brazil,Gumb�r Gummib�rchen,15
69,40,0,5/19/1997 0:00,6/13/1997 0:00,Germany,Gumb�r Gummib�rchen,15
56,6,0,7/2/1997 0:00,7/9/1997 0:00,Brazil,Gumb�r Gummib�rchen,15
23,5,0.05,7/8/1997 0:00,7/16/1997 0:00,Germany,Gumb�r Gummib�rchen,15
41,35,0.15000001,8/15/1997 0:00,8/18/1997 0:00,Austria,Gumb�r Gummib�rchen,15
77,30,0.15000001,9/22/1997 0:00,9/26/1997 0:00,Mexico,Gumb�r Gummib�rchen,15
31,15,0,9/30/1997 0:00,10/8/1997 0:00,Austria,Gumb�r Gummib�rchen,15
56,30,0,10/22/1997 0:00,10/24/1997 0:00,USA,Gumb�r Gummib�rchen,15
72,15,0,10/30/1997 0:00,11/25/1997 0:00,USA,Gumb�r Gummib�rchen,15
77,12,0.1,11/24/1997 0:00,12/3/1997 0:00,Switzerland,Gumb�r Gummib�rchen,15
24,20,0,11/28/1997 0:00,12/4/1997 0:00,Switzerland,Gumb�r Gummib�rchen,15
40,21,0.2,12/25/1997 0:00,1/14/1998 0:00,Venezuela,Gumb�r Gummib�rchen,15
42,40,0.15000001,1/6/1998 0:00,1/13/1998 0:00,Germany,Gumb�r Gummib�rchen,15
28,12,0,1/9/1998 0:00,1/14/1998 0:00,Germany,Gumb�r Gummib�rchen,15
49,18,0.15000001,1/23/1998 0:00,1/30/1998 0:00,Germany,Gumb�r Gummib�rchen,15
15,35,0.25,1/28/1998 0:00,2/6/1998 0:00,Sweden,Gumb�r Gummib�rchen,15
28,20,0,2/4/1998 0:00,2/23/1998 0:00,Brazil,Gumb�r Gummib�rchen,15
54,5,0,3/24/1998 0:00,3/27/1998 0:00,France,Gumb�r Gummib�rchen,15
45,6,0,4/7/1998 0:00,4/20/1998 0:00,Belgium,Gumb�r Gummib�rchen,15
53,63,0,4/14/1998 0:00,4/21/1998 0:00,Germany,Gumb�r Gummib�rchen,15
67,12,0,4/15/1998 0:00,4/20/1998 0:00,UK,Gumb�r Gummib�rchen,15
14,25,0,7/16/1996 0:00,7/22/1996 0:00,Venezuela,Schoggi Schokolade,49
65,15,0.25,8/19/1996 0:00,8/27/1996 0:00,Germany,Schoggi Schokolade,49
2,50,0,2/10/1997 0:00,3/14/1997 0:00,USA,Schoggi Schokolade,49
21,120,0,4/23/1997 0:00,5/23/1997 0:00,Germany,Schoggi Schokolade,49
53,50,0,7/14/1997 0:00,7/18/1997 0:00,USA,Schoggi Schokolade,49
61,40,0,12/1/1997 0:00,12/10/1997 0:00,Belgium,Schoggi Schokolade,49
62,10,0,1/29/1998 0:00,2/3/1998 0:00,France,Schoggi Schokolade,49
25,25,0,3/6/1998 0:00,3/18/1998 0:00,Belgium,Schoggi Schokolade,49
70,30,0,3/26/1998 0:00,3/31/1998 0:00,Austria,Schoggi Schokolade,49
43,20,0,8/9/1996 0:00,8/13/1996 0:00,Germany,R�ssle Sauerkraut,26
48,28,0,9/10/1996 0:00,10/9/1996 0:00,Belgium,R�ssle Sauerkraut,26
13,4,0,9/23/1996 0:00,10/3/1996 0:00,Germany,R�ssle Sauerkraut,26
39,14,0,10/2/1996 0:00,10/11/1996 0:00,Mexico,R�ssle Sauerkraut,26
28,30,0,11/22/1996 0:00,12/2/1996 0:00,France,R�ssle Sauerkraut,26
29,13,0.1,11/29/1996 0:00,12/2/1996 0:00,Austria,R�ssle Sauerkraut,26
75,20,0.15000001,12/9/1996 0:00,12/13/1996 0:00,UK,R�ssle Sauerkraut,26
4,6,0,12/18/1996 0:00,12/20/1996 0:00,Norway,R�ssle Sauerkraut,26
7,42,0.1,1/7/1997 0:00,1/13/1997 0:00,Brazil,R�ssle Sauerkraut,26
8,12,0,2/12/1997 0:00,2/14/1997 0:00,Italy,R�ssle Sauerkraut,26
24,15,0,2/20/1997 0:00,2/26/1997 0:00,USA,R�ssle Sauerkraut,26
46,30,0,2/26/1997 0:00,3/4/1997 0:00,Belgium,R�ssle Sauerkraut,26
47,18,0,3/13/1997 0:00,3/21/1997 0:00,Mexico,R�ssle Sauerkraut,26
60,20,0,4/8/1997 0:00,4/16/1997 0:00,Venezuela,R�ssle Sauerkraut,26
21,8,0.05,4/9/1997 0:00,4/17/1997 0:00,France,R�ssle Sauerkraut,26
32,3,0,4/17/1997 0:00,4/29/1997 0:00,Germany,R�ssle Sauerkraut,26
61,35,0,4/22/1997 0:00,5/16/1997 0:00,Austria,R�ssle Sauerkraut,26
20,7,0,5/21/1997 0:00,5/30/1997 0:00,USA,R�ssle Sauerkraut,26
28,10,0,8/7/1997 0:00,8/19/1997 0:00,USA,R�ssle Sauerkraut,26
56,15,0.25,8/25/1997 0:00,9/2/1997 0:00,Germany,R�ssle Sauerkraut,26
65,20,0,8/28/1997 0:00,8/29/1997 0:00,Belgium,R�ssle Sauerkraut,26
75,60,0.1,10/1/1997 0:00,10/7/1997 0:00,Denmark,R�ssle Sauerkraut,26
9,20,0,11/7/1997 0:00,11/10/1997 0:00,Sweden,R�ssle Sauerkraut,26
16,5,0.2,11/13/1997 0:00,11/25/1997 0:00,USA,R�ssle Sauerkraut,26
27,24,0,12/30/1997 0:00,1/7/1998 0:00,UK,R�ssle Sauerkraut,26
33,3,0,2/6/1998 0:00,2/9/1998 0:00,Finland,R�ssle Sauerkraut,26
60,30,0.1,3/4/1998 0:00,4/8/1998 0:00,Sweden,R�ssle Sauerkraut,26
18,8,0,3/10/1998 0:00,3/13/1998 0:00,Argentina,R�ssle Sauerkraut,26
41,2,0,3/16/1998 0:00,3/24/1998 0:00,Germany,R�ssle Sauerkraut,26
42,20,0,3/25/1998 0:00,4/3/1998 0:00,Venezuela,R�ssle Sauerkraut,26
52,70,0.05,4/8/1998 0:00,0000-00-00 00:00:00,Austria,R�ssle Sauerkraut,26
59,20,0,4/21/1998 0:00,0000-00-00 00:00:00,Venezuela,R�ssle Sauerkraut,26
70,8,0.15000001,5/4/1998 0:00,0000-00-00 00:00:00,Brazil,R�ssle Sauerkraut,26
24,10,0,7/30/1996 0:00,8/2/1996 0:00,Venezuela,Th�ringer Rostbratwurst,0
38,15,0,8/27/1996 0:00,9/3/1996 0:00,Brazil,Th�ringer Rostbratwurst,0
44,25,0.1,9/13/1996 0:00,10/9/1996 0:00,USA,Th�ringer Rostbratwurst,0
10,4,0,11/14/1996 0:00,11/20/1996 0:00,Mexico,Th�ringer Rostbratwurst,0
56,35,0,11/22/1996 0:00,12/2/1996 0:00,France,Th�ringer Rostbratwurst,0
60,20,0,12/2/1996 0:00,12/9/1996 0:00,USA,Th�ringer Rostbratwurst,0
24,14,0,12/13/1996 0:00,12/16/1996 0:00,Austria,Th�ringer Rostbratwurst,0
53,21,0,1/1/1997 0:00,1/16/1997 0:00,UK,Th�ringer Rostbratwurst,0
35,24,0.15000001,2/10/1997 0:00,2/28/1997 0:00,USA,Th�ringer Rostbratwurst,0
41,18,0.1,3/5/1997 0:00,3/14/1997 0:00,Denmark,Th�ringer Rostbratwurst,0
68,36,0,4/18/1997 0:00,4/28/1997 0:00,USA,Th�ringer Rostbratwurst,0
1,10,0,6/30/1997 0:00,7/4/1997 0:00,Finland,Th�ringer Rostbratwurst,0
8,6,0,8/7/1997 0:00,8/19/1997 0:00,USA,Th�ringer Rostbratwurst,0
30,20,0,8/12/1997 0:00,8/20/1997 0:00,Spain,Th�ringer Rostbratwurst,0
40,36,0,9/12/1997 0:00,9/22/1997 0:00,Switzerland,Th�ringer Rostbratwurst,0
17,10,0,9/30/1997 0:00,10/30/1997 0:00,Ireland,Th�ringer Rostbratwurst,0
20,40,0,10/3/1997 0:00,10/22/1997 0:00,Germany,Th�ringer Rostbratwurst,0
37,12,0.05,10/9/1997 0:00,10/17/1997 0:00,Austria,Th�ringer Rostbratwurst,0
41,18,0,12/10/1997 0:00,12/19/1997 0:00,Germany,Th�ringer Rostbratwurst,0
10,20,0.05,12/19/1997 0:00,12/26/1997 0:00,France,Th�ringer Rostbratwurst,0
30,14,0.05,12/23/1997 0:00,1/1/1998 0:00,Germany,Th�ringer Rostbratwurst,0
43,20,0.25,12/29/1997 0:00,12/31/1997 0:00,Spain,Th�ringer Rostbratwurst,0
54,8,0.05,1/15/1998 0:00,1/19/1998 0:00,Brazil,Th�ringer Rostbratwurst,0
36,10,0.25,1/28/1998 0:00,2/6/1998 0:00,Sweden,Th�ringer Rostbratwurst,0
40,24,0,2/18/1998 0:00,2/20/1998 0:00,Germany,Th�ringer Rostbratwurst,0
1,80,0,2/19/1998 0:00,2/25/1998 0:00,Ireland,Th�ringer Rostbratwurst,0
13,60,0.25,2/26/1998 0:00,3/18/1998 0:00,Ireland,Th�ringer Rostbratwurst,0
56,14,0,3/24/1998 0:00,4/2/1998 0:00,France,Th�ringer Rostbratwurst,0
4,50,0.25,4/1/1998 0:00,4/10/1998 0:00,Sweden,Th�ringer Rostbratwurst,0
36,2,0.25,4/7/1998 0:00,4/15/1998 0:00,USA,Th�ringer Rostbratwurst,0
11,10,0,4/8/1998 0:00,4/13/1998 0:00,Portugal,Th�ringer Rostbratwurst,0
33,60,0.25,4/17/1998 0:00,4/27/1998 0:00,USA,Th�ringer Rostbratwurst,0
72,60,0.25,7/23/1996 0:00,7/31/1996 0:00,Austria,Nord-Ost Matjeshering,10
55,6,0,8/15/1996 0:00,8/21/1996 0:00,Spain,Nord-Ost Matjeshering,10
68,10,0,9/16/1996 0:00,9/23/1996 0:00,Spain,Nord-Ost Matjeshering,10
69,35,0.2,10/11/1996 0:00,10/14/1996 0:00,Sweden,Nord-Ost Matjeshering,10
17,8,0.05,10/15/1996 0:00,10/23/1996 0:00,USA,Nord-Ost Matjeshering,10
43,15,0,10/25/1996 0:00,10/29/1996 0:00,USA,Nord-Ost Matjeshering,10
61,18,0.1,12/12/1996 0:00,1/16/1997 0:00,Ireland,Nord-Ost Matjeshering,10
76,18,0,1/1/1997 0:00,1/10/1997 0:00,USA,Nord-Ost Matjeshering,10
59,28,0.25,2/28/1997 0:00,3/5/1997 0:00,Venezuela,Nord-Ost Matjeshering,10
30,8,0,3/7/1997 0:00,3/12/1997 0:00,Germany,Nord-Ost Matjeshering,10
66,20,0.2,4/30/1997 0:00,5/6/1997 0:00,Germany,Nord-Ost Matjeshering,10
4,10,0,5/1/1997 0:00,5/7/1997 0:00,Sweden,Nord-Ost Matjeshering,10
72,15,0,5/9/1997 0:00,5/12/1997 0:00,UK,Nord-Ost Matjeshering,10
73,10,0,5/12/1997 0:00,5/14/1997 0:00,Germany,Nord-Ost Matjeshering,10
30,20,0,6/6/1997 0:00,6/9/1997 0:00,Germany,Nord-Ost Matjeshering,10
40,30,0,8/29/1997 0:00,9/3/1997 0:00,Brazil,Nord-Ost Matjeshering,10
54,2,0.25,9/1/1997 0:00,9/8/1997 0:00,Brazil,Nord-Ost Matjeshering,10
11,3,0.25,10/27/1997 0:00,11/5/1997 0:00,USA,Nord-Ost Matjeshering,10
40,15,0,11/4/1997 0:00,11/11/1997 0:00,Brazil,Nord-Ost Matjeshering,10
57,15,0,11/7/1997 0:00,11/12/1997 0:00,Brazil,Nord-Ost Matjeshering,10
59,30,0,11/24/1997 0:00,12/3/1997 0:00,Switzerland,Nord-Ost Matjeshering,10
12,15,0.2,12/19/1997 0:00,12/23/1997 0:00,Brazil,Nord-Ost Matjeshering,10
31,25,0.25,12/29/1997 0:00,1/2/1998 0:00,Denmark,Nord-Ost Matjeshering,10
33,20,0.05,1/15/1998 0:00,1/19/1998 0:00,Brazil,Nord-Ost Matjeshering,10
60,40,0.25,2/3/1998 0:00,2/12/1998 0:00,Sweden,Nord-Ost Matjeshering,10
31,15,0.05,2/17/1998 0:00,2/19/1998 0:00,Germany,Nord-Ost Matjeshering,10
51,35,0,2/18/1998 0:00,2/20/1998 0:00,Germany,Nord-Ost Matjeshering,10
58,36,0,2/19/1998 0:00,2/25/1998 0:00,Ireland,Nord-Ost Matjeshering,10
72,1,0,3/2/1998 0:00,3/11/1998 0:00,Spain,Nord-Ost Matjeshering,10
73,30,0,3/18/1998 0:00,3/27/1998 0:00,Venezuela,Nord-Ost Matjeshering,10
70,15,0,4/10/1998 0:00,4/20/1998 0:00,Norway,Nord-Ost Matjeshering,10
72,4,0.25,5/1/1998 0:00,0000-00-00 00:00:00,Venezuela,Nord-Ost Matjeshering,10
13,20,0,7/10/1996 0:00,7/16/1996 0:00,Brazil,Gorgonzola Telino,0
21,40,0,8/2/1996 0:00,8/6/1996 0:00,USA,Gorgonzola Telino,0
33,15,0.05,8/5/1996 0:00,8/12/1996 0:00,Germany,Gorgonzola Telino,0
49,4,0,10/9/1996 0:00,10/14/1996 0:00,Germany,Gorgonzola Telino,0
3,25,0.2,10/22/1996 0:00,10/24/1996 0:00,Ireland,Gorgonzola Telino,0
26,56,0.2,10/30/1996 0:00,11/4/1996 0:00,Germany,Gorgonzola Telino,0
38,30,0,11/18/1996 0:00,11/27/1996 0:00,Germany,Gorgonzola Telino,0
68,70,0.05,11/21/1996 0:00,11/26/1996 0:00,UK,Gorgonzola Telino,0
24,20,0,11/26/1996 0:00,12/4/1996 0:00,Germany,Gorgonzola Telino,0
38,30,0,12/5/1996 0:00,12/9/1996 0:00,Poland,Gorgonzola Telino,0
65,42,0.05,12/9/1996 0:00,12/13/1996 0:00,Canada,Gorgonzola Telino,0
71,60,0.1,12/23/1996 0:00,12/26/1996 0:00,Austria,Gorgonzola Telino,0
11,32,0,12/25/1996 0:00,1/3/1997 0:00,USA,Gorgonzola Telino,0
54,14,0,1/23/1997 0:00,2/24/1997 0:00,Brazil,Gorgonzola Telino,0
12,3,0.1,2/14/1997 0:00,2/19/1997 0:00,Germany,Gorgonzola Telino,0
23,35,0.15000001,3/14/1997 0:00,4/4/1997 0:00,Belgium,Gorgonzola Telino,0
28,20,0.05,4/4/1997 0:00,4/7/1997 0:00,Brazil,Gorgonzola Telino,0
67,20,0,5/14/1997 0:00,6/6/1997 0:00,Germany,Gorgonzola Telino,0
11,30,0,5/14/1997 0:00,5/19/1997 0:00,Switzerland,Gorgonzola Telino,0
7,55,0.15000001,5/27/1997 0:00,5/30/1997 0:00,Germany,Gorgonzola Telino,0
35,30,0,5/30/1997 0:00,6/3/1997 0:00,Finland,Gorgonzola Telino,0
62,6,0.05,6/10/1997 0:00,6/16/1997 0:00,USA,Gorgonzola Telino,0
32,60,0.2,6/12/1997 0:00,6/17/1997 0:00,Ireland,Gorgonzola Telino,0
36,35,0.2,6/16/1997 0:00,7/11/1997 0:00,USA,Gorgonzola Telino,0
34,20,0,6/23/1997 0:00,6/30/1997 0:00,Mexico,Gorgonzola Telino,0
41,50,0.05,6/30/1997 0:00,7/4/1997 0:00,France,Gorgonzola Telino,0
31,20,0.05,9/5/1997 0:00,9/10/1997 0:00,Brazil,Gorgonzola Telino,0
45,8,0.1,9/15/1997 0:00,9/23/1997 0:00,Germany,Gorgonzola Telino,0
51,20,0.25,9/24/1997 0:00,9/26/1997 0:00,USA,Gorgonzola Telino,0
17,20,0,10/15/1997 0:00,11/18/1997 0:00,Venezuela,Gorgonzola Telino,0
19,50,0,10/29/1997 0:00,11/4/1997 0:00,USA,Gorgonzola Telino,0
21,3,0.05,11/5/1997 0:00,11/14/1997 0:00,France,Gorgonzola Telino,0
61,8,0,11/19/1997 0:00,11/26/1997 0:00,Austria,Gorgonzola Telino,0
16,50,0,12/8/1997 0:00,12/15/1997 0:00,UK,Gorgonzola Telino,0
35,70,0.2,12/11/1997 0:00,12/16/1997 0:00,Austria,Gorgonzola Telino,0
44,2,0.25,12/11/1997 0:00,12/12/1997 0:00,Sweden,Gorgonzola Telino,0
69,16,0.05,12/15/1997 0:00,12/18/1997 0:00,Austria,Gorgonzola Telino,0
75,1,0,12/17/1997 0:00,12/22/1997 0:00,Argentina,Gorgonzola Telino,0
11,10,0,12/18/1997 0:00,12/19/1997 0:00,Brazil,Gorgonzola Telino,0
16,16,0.1,1/2/1998 0:00,1/12/1998 0:00,Italy,Gorgonzola Telino,0
22,35,0,1/12/1998 0:00,2/6/1998 0:00,France,Gorgonzola Telino,0
31,9,0.1,1/15/1998 0:00,1/23/1998 0:00,Germany,Gorgonzola Telino,0
35,14,0,1/27/1998 0:00,2/4/1998 0:00,USA,Gorgonzola Telino,0
16,35,0,2/13/1998 0:00,3/2/1998 0:00,Brazil,Gorgonzola Telino,0
23,44,0.25,3/11/1998 0:00,3/20/1998 0:00,USA,Gorgonzola Telino,0
62,10,0,3/12/1998 0:00,3/18/1998 0:00,Germany,Gorgonzola Telino,0
77,50,0.05,3/16/1998 0:00,3/25/1998 0:00,UK,Gorgonzola Telino,0
14,25,0.15000001,3/17/1998 0:00,3/20/1998 0:00,Venezuela,Gorgonzola Telino,0
19,24,0,3/26/1998 0:00,3/31/1998 0:00,Austria,Gorgonzola Telino,0
24,15,0,4/10/1998 0:00,4/13/1998 0:00,UK,Gorgonzola Telino,0
51,20,0,5/5/1998 0:00,0000-00-00 00:00:00,Germany,Gorgonzola Telino,0
56,6,0.2,7/17/1996 0:00,7/23/1996 0:00,Austria,Mascarpone Fabioli,9
72,40,0.1,9/25/1996 0:00,10/4/1996 0:00,USA,Mascarpone Fabioli,9
64,6,0.2,10/22/1996 0:00,10/24/1996 0:00,Ireland,Mascarpone Fabioli,9
75,50,0.2,4/22/1997 0:00,4/28/1997 0:00,Germany,Mascarpone Fabioli,9
47,24,0.15000001,5/23/1997 0:00,6/2/1997 0:00,UK,Mascarpone Fabioli,9
51,10,0.1,6/18/1997 0:00,6/25/1997 0:00,Sweden,Mascarpone Fabioli,9
52,4,0,10/15/1997 0:00,11/18/1997 0:00,Venezuela,Mascarpone Fabioli,9
53,10,0,11/28/1997 0:00,12/12/1997 0:00,Mexico,Mascarpone Fabioli,9
73,20,0,1/7/1998 0:00,1/12/1998 0:00,Italy,Mascarpone Fabioli,9
41,6,0,2/27/1998 0:00,3/9/1998 0:00,Argentina,Mascarpone Fabioli,9
55,35,0.1,3/30/1998 0:00,4/2/1998 0:00,Ireland,Mascarpone Fabioli,9
30,50,0,4/3/1998 0:00,4/13/1998 0:00,Venezuela,Mascarpone Fabioli,9
62,15,0.05,4/23/1998 0:00,4/24/1998 0:00,Germany,Mascarpone Fabioli,9
44,20,0,4/27/1998 0:00,4/29/1998 0:00,Austria,Mascarpone Fabioli,9
51,1,0,5/6/1998 0:00,0000-00-00 00:00:00,USA,Mascarpone Fabioli,9
33,25,0.05,7/9/1996 0:00,7/11/1996 0:00,Belgium,Geitost,112
62,60,0.05,7/31/1996 0:00,8/9/1996 0:00,USA,Geitost,112
36,24,0,8/1/1996 0:00,8/30/1996 0:00,USA,Geitost,112
52,20,0,8/5/1996 0:00,8/12/1996 0:00,Germany,Geitost,112
17,8,0,10/29/1996 0:00,11/5/1996 0:00,Denmark,Geitost,112
31,60,0,12/13/1996 0:00,12/16/1996 0:00,Austria,Geitost,112
55,49,0,1/10/1997 0:00,1/15/1997 0:00,Canada,Geitost,112
24,50,0,1/14/1997 0:00,1/17/1997 0:00,Brazil,Geitost,112
64,20,0,1/15/1997 0:00,1/24/1997 0:00,USA,Geitost,112
11,20,0.2,2/21/1997 0:00,2/25/1997 0:00,France,Geitost,112
18,12,0,3/13/1997 0:00,3/21/1997 0:00,UK,Geitost,112
76,16,0.15000001,4/23/1997 0:00,5/23/1997 0:00,Germany,Geitost,112
31,8,0.2,5/6/1997 0:00,5/9/1997 0:00,USA,Geitost,112
51,30,0,5/14/1997 0:00,6/6/1997 0:00,Germany,Geitost,112
59,15,0,5/16/1997 0:00,5/23/1997 0:00,UK,Geitost,112
10,20,0.1,6/9/1997 0:00,6/12/1997 0:00,Italy,Geitost,112
31,14,0,6/19/1997 0:00,6/30/1997 0:00,USA,Geitost,112
76,14,0,7/22/1997 0:00,7/25/1997 0:00,USA,Geitost,112
11,20,0.05,8/14/1997 0:00,8/19/1997 0:00,Germany,Geitost,112
56,8,0.15000001,9/22/1997 0:00,9/26/1997 0:00,Mexico,Geitost,112
14,30,0,9/23/1997 0:00,10/16/1997 0:00,USA,Geitost,112
42,30,0,9/25/1997 0:00,10/1/1997 0:00,Mexico,Geitost,112
16,16,0,1/5/1998 0:00,1/14/1998 0:00,USA,Geitost,112
32,4,0.15000001,1/23/1998 0:00,1/30/1998 0:00,France,Geitost,112
40,35,0,1/30/1998 0:00,2/17/1998 0:00,USA,Geitost,112
75,40,0.25,2/26/1998 0:00,3/4/1998 0:00,Brazil,Geitost,112
17,30,0,2/27/1998 0:00,3/2/1998 0:00,Mexico,Geitost,112
34,15,0.05,3/16/1998 0:00,4/7/1998 0:00,Switzerland,Geitost,112
53,7,0,3/24/1998 0:00,3/26/1998 0:00,France,Geitost,112
33,30,0,4/15/1998 0:00,4/20/1998 0:00,UK,Geitost,112
40,15,0,4/23/1998 0:00,0000-00-00 00:00:00,Canada,Geitost,112
62,10,0,4/28/1998 0:00,0000-00-00 00:00:00,Argentina,Geitost,112
64,20,0,8/22/1996 0:00,8/28/1996 0:00,Brazil,Sasquatch Ale,111
59,14,0,9/26/1996 0:00,10/3/1996 0:00,UK,Sasquatch Ale,111
63,10,0.05,11/20/1996 0:00,11/27/1996 0:00,France,Sasquatch Ale,111
72,36,0,11/28/1996 0:00,12/2/1996 0:00,Denmark,Sasquatch Ale,111
76,10,0,12/18/1996 0:00,12/25/1996 0:00,Brazil,Sasquatch Ale,111
1,20,0.2,2/6/1997 0:00,2/14/1997 0:00,Germany,Sasquatch Ale,111
31,35,0.05,3/24/1997 0:00,4/25/1997 0:00,USA,Sasquatch Ale,111
44,10,0.25,5/26/1997 0:00,6/2/1997 0:00,Germany,Sasquatch Ale,111
39,40,0,6/19/1997 0:00,6/20/1997 0:00,Mexico,Sasquatch Ale,111
75,14,0,10/1/1997 0:00,10/7/1997 0:00,Denmark,Sasquatch Ale,111
77,12,0.2,10/10/1997 0:00,10/16/1997 0:00,USA,Sasquatch Ale,111
35,30,0,11/27/1997 0:00,12/15/1997 0:00,USA,Sasquatch Ale,111
57,10,0,12/30/1997 0:00,1/9/1998 0:00,USA,Sasquatch Ale,111
15,10,0,2/16/1998 0:00,2/18/1998 0:00,France,Sasquatch Ale,111
75,20,0,3/10/1998 0:00,3/13/1998 0:00,Argentina,Sasquatch Ale,111
14,60,0.15000001,4/1/1998 0:00,4/7/1998 0:00,Austria,Sasquatch Ale,111
41,90,0.05,4/8/1998 0:00,0000-00-00 00:00:00,Austria,Sasquatch Ale,111
65,30,0,4/30/1998 0:00,5/6/1998 0:00,Ireland,Sasquatch Ale,111
75,35,0,5/1/1998 0:00,5/4/1998 0:00,USA,Sasquatch Ale,111
57,20,0,7/19/1996 0:00,7/30/1996 0:00,Brazil,Steeleye Stout,20
76,4,0,8/14/1996 0:00,8/21/1996 0:00,Spain,Steeleye Stout,20
29,100,0,8/21/1996 0:00,8/30/1996 0:00,Germany,Steeleye Stout,20
60,10,0,10/3/1996 0:00,10/11/1996 0:00,UK,Steeleye Stout,20
69,70,0.15000001,10/8/1996 0:00,10/10/1996 0:00,USA,Steeleye Stout,20
31,40,0.1,12/23/1996 0:00,12/26/1996 0:00,Austria,Steeleye Stout,20
47,30,0,12/30/1996 0:00,1/9/1997 0:00,USA,Steeleye Stout,20
52,35,0,1/1/1997 0:00,1/16/1997 0:00,UK,Steeleye Stout,20
26,60,0.2,1/23/1997 0:00,1/27/1997 0:00,Canada,Steeleye Stout,20
35,8,0,2/12/1997 0:00,2/21/1997 0:00,Sweden,Steeleye Stout,20
77,3,0,4/29/1997 0:00,5/2/1997 0:00,Argentina,Steeleye Stout,20
18,30,0,5/23/1997 0:00,5/27/1997 0:00,France,Steeleye Stout,20
42,20,0.15000001,5/28/1997 0:00,6/6/1997 0:00,Portugal,Steeleye Stout,20
35,6,0,5/30/1997 0:00,6/3/1997 0:00,Finland,Steeleye Stout,20
1,20,0,6/24/1997 0:00,7/25/1997 0:00,UK,Steeleye Stout,20
77,20,0,7/2/1997 0:00,7/9/1997 0:00,Brazil,Steeleye Stout,20
3,4,0,7/4/1997 0:00,7/14/1997 0:00,USA,Steeleye Stout,20
7,30,0.25,7/10/1997 0:00,7/14/1997 0:00,Austria,Steeleye Stout,20
54,30,0.1,8/7/1997 0:00,8/12/1997 0:00,Germany,Steeleye Stout,20
15,9,0.25,10/8/1997 0:00,10/14/1997 0:00,Venezuela,Steeleye Stout,20
26,21,0,10/28/1997 0:00,11/5/1997 0:00,Brazil,Steeleye Stout,20
20,35,0.2,11/13/1997 0:00,11/25/1997 0:00,USA,Steeleye Stout,20
69,15,0,12/22/1997 0:00,12/31/1997 0:00,France,Steeleye Stout,20
76,20,0,1/8/1998 0:00,1/15/1998 0:00,USA,Steeleye Stout,20
